snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-07-18,engineering,PyTorch,58,0.5,0.0,78.1,13.0,56.2
2026-07-18,engineering,RAG,137,1.3,2.0,32.1,8.5,67.6
2026-07-18,engineering,React,1353,12.4,1.0,-29.9,6.5,39.1
2026-07-18,engineering,Redis,96,0.9,0.0,-41.0,4.2,15.7
2026-07-18,engineering,Redshift,58,0.5,0.0,-35.2,2.5,15.0
2026-07-18,engineering,REST API,310,2.8,0.0,-38.8,14.6,28.8
2026-07-18,engineering,Ruby,290,2.7,2.0,-42.4,8.2,41.9
2026-07-18,engineering,Rust,274,2.5,2.0,-35.2,16.2,54.7
2026-07-18,engineering,SageMaker,10,0.1,89.0,,0.0,61.5
2026-07-18,engineering,Salesforce,47,0.4,,-2.9,2.1,41.8
2026-07-18,engineering,Scala,201,1.8,0.0,-48.8,4.1,13.1
2026-07-18,engineering,Segment,36,0.3,1.0,6.9,3.2,43.5
2026-07-18,engineering,SIEM,25,0.2,0.0,-49.6,16.4,24.9
2026-07-18,engineering,Snowflake,127,1.2,43.0,29.5,5.2,77.4
2026-07-18,engineering,SOC 2,26,0.2,0.0,,0.0,0.0
2026-07-18,engineering,Spark,391,3.6,14.0,40.9,4.1,74.2
2026-07-18,engineering,Spring,363,3.3,0.0,-23.3,15.5,37.6
2026-07-18,engineering,SQL,1101,10.1,1.0,-38.2,9.0,36.7
2026-07-18,engineering,Stakeholder Mgmt,1261,11.6,0.0,1.1,5.0,31.0
2026-07-18,engineering,Statistical Analysis,20,0.2,25.0,25.9,2.2,69.3
2026-07-18,engineering,Swift,136,1.2,1.0,26.8,3.3,49.4
2026-07-18,engineering,System Design,346,3.2,2.0,-28.1,10.0,53.3
2026-07-18,engineering,TensorFlow,36,0.3,0.0,25.3,16.7,49.2
2026-07-18,engineering,Terraform,379,3.5,0.0,25.7,10.8,45.1
2026-07-18,engineering,Trino,55,0.5,,-50.0,16.4,41.0
2026-07-18,engineering,TypeScript,1116,10.2,1.0,-37.0,9.8,38.4
2026-07-18,engineering,User Research,21,0.2,,,0.0,0.0
2026-07-18,engineering,Vector Databases,84,0.8,,,6.0,52.3
2026-07-18,engineering,Vue,155,1.4,1.0,-36.7,6.6,35.3
2026-07-18,engineering,Workday,24,0.2,,,0.0,0.0
2026-07-18,product,A/B Testing,202,10.6,9.0,72.1,3.1,63.7
2026-07-18,product,Agile / Scrum,122,6.4,0.0,-33.1,12.7,23.0
2026-07-18,product,AI Agents,201,10.5,,58.7,2.5,67.4
2026-07-18,product,AI Coding Tools,30,1.6,,110.7,0.0,56.2
2026-07-18,product,Amplitude,18,0.9,54.0,54.5,0.0,57.6
2026-07-18,product,Angular,33,1.7,18.0,-22.8,34.1,50.6
2026-07-18,product,AWS,78,4.1,1.0,-44.0,7.7,28.9
2026-07-18,product,AWS Security,10,0.5,,,0.0,0.0
2026-07-18,product,Azure,56,2.9,0.0,,17.1,34.3
2026-07-18,product,C#,24,1.3,,-22.8,58.3,47.9
2026-07-18,product,CI/CD,34,1.8,,58.7,0.0,37.5
2026-07-18,product,Data Pipeline,11,0.6,1.0,,0.0,12.7
2026-07-18,product,Databricks,59,3.1,22.0,,0.0,38.0
2026-07-18,product,Datadog,68,3.6,12.0,5.3,0.0,32.5
2026-07-18,product,dbt,42,2.2,,-9.5,0.0,14.6
2026-07-18,product,Deep Learning,11,0.6,,72.3,0.0,50.0
2026-07-18,product,Elasticsearch,61,3.2,54.0,,23.2,93.9
2026-07-18,product,ETL,11,0.6,,,0.0,0.0
2026-07-18,product,Excel,72,3.8,0.0,,5.9,30.9
2026-07-18,product,Figma,142,7.4,10.0,22.7,0.6,47.3
2026-07-18,product,Fine-tuning,19,1.0,39.0,,2.0,77.5
2026-07-18,product,Fivetran,39,2.0,46.0,-9.5,0.0,42.9
2026-07-18,product,GCP,34,1.8,8.0,,1.8,49.4
2026-07-18,product,Git,26,1.4,2.0,,0.0,19.9
2026-07-18,product,Java,10,0.5,18.0,,0.0,34.4
2026-07-18,product,Jira,27,1.4,2.0,-31.6,0.0,15.4
2026-07-18,product,Kubernetes,30,1.6,,96.9,0.0,52.1
2026-07-18,product,Linear,14,0.7,0.0,48.7,17.4,40.3
2026-07-18,product,LLMs / GenAI,226,11.9,35.0,61.5,8.7,76.8
2026-07-18,product,Machine Learning,83,4.4,0.0,48.7,0.9,32.7
2026-07-18,product,Mixpanel,14,0.7,,54.5,0.0,33.3
2026-07-18,product,MLflow,56,2.9,46.0,,0.0,52.5
2026-07-18,product,MongoDB,27,1.4,36.0,,3.1,75.5
2026-07-18,product,Node.js,20,1.0,36.0,67.9,0.0,58.1
2026-07-18,product,Prototyping,194,10.2,15.0,-7.1,1.4,48.1
2026-07-18,product,Python,32,1.7,1.0,,0.0,12.7
2026-07-18,product,RAG,45,2.4,54.0,,33.3,94.7
2026-07-18,product,React,19,1.0,0.0,102.9,0.0,32.5
2026-07-18,product,Ruby,10,0.5,50.0,,0.0,56.1
2026-07-18,product,Rust,10,0.5,,25.3,0.0,25.0
2026-07-18,product,Salesforce,11,0.6,,,0.0,0.0
2026-07-18,product,Segment,31,1.6,0.0,58.7,0.0,22.5
2026-07-18,product,Spark,68,3.6,23.0,,0.0,39.8
2026-07-18,product,SQL,183,9.6,26.0,110.7,1.4,76.5
2026-07-18,product,Stakeholder Mgmt,638,33.5,1.0,42.8,3.6,44.1
2026-07-18,product,System Design,16,0.8,9.0,-22.8,0.0,20.2
2026-07-18,product,User Research,155,8.1,26.0,-11.4,0.0,34.5
2026-07-18,security,A/B Testing,19,1.1,,,0.0,0.0
2026-07-18,security,Agile / Scrum,31,1.9,0.0,7.5,7.6,29.3
2026-07-18,security,AI Agents,74,4.5,,-24.8,12.2,33.8
2026-07-18,security,AI Coding Tools,19,1.1,,,0.0,0.0
2026-07-18,security,AWS,259,15.7,0.0,5.7,24.4,37.9
2026-07-18,security,AWS Security,49,3.0,0.0,10.8,6.7,31.3
2026-07-18,security,Azure,156,9.4,0.0,-10.9,27.8,39.2
2026-07-18,security,Bash,12,0.7,0.0,,32.1,37.5
2026-07-18,security,C++,16,1.0,75.0,143.3,4.8,81.6
2026-07-18,security,CI/CD,74,4.5,0.0,7.5,15.1,35.3
2026-07-18,security,CISSP,41,2.5,0.0,-16.2,17.7,29.4
2026-07-18,security,Databricks,17,1.0,,,0.0,0.0
2026-07-18,security,Docker,51,3.1,0.0,-17.1,2.2,18.9
2026-07-18,security,Excel,22,1.3,0.0,,12.6,22.3
2026-07-18,security,GCP,136,8.2,0.0,46.7,13.1,39.8
2026-07-18,security,Git,19,1.1,0.0,93.9,0.0,28.5
2026-07-18,security,Incident Response,209,12.6,0.0,-26.9,25.3,28.2
2026-07-18,security,Java,27,1.6,47.0,143.3,0.0,71.1
2026-07-18,security,JavaScript,40,2.4,35.0,143.3,0.0,68.4
2026-07-18,security,Kubernetes,66,4.0,0.0,64.7,9.5,38.4
2026-07-18,security,Linux,63,3.8,1.0,-16.2,13.7,58.1
2026-07-18,security,LLMs / GenAI,62,3.7,0.0,-24.8,24.8,28.2
2026-07-18,security,Machine Learning,27,1.6,16.0,103.2,6.1,71.7
2026-07-18,security,MLflow,16,1.0,,,0.0,0.0
2026-07-18,security,Next.js,12,0.7,,,0.0,0.0
2026-07-18,security,Node.js,21,1.3,42.0,88.9,0.0,64.5
2026-07-18,security,OWASP,30,1.8,28.0,-29.6,23.7,56.3
2026-07-18,security,Penetration Testing,78,4.7,0.0,42.5,18.9,41.8
2026-07-18,security,Python,103,6.2,0.0,132.2,18.4,49.5
2026-07-18,security,Rust,12,0.7,,,0.0,0.0
2026-07-18,security,SIEM,246,14.9,0.0,-24.8,24.8,28.2
2026-07-18,security,Snowflake,11,0.7,,46.6,0.0,38.9
2026-07-18,security,SOC 2,24,1.5,0.0,-48.4,14.9,16.4
2026-07-18,security,Spark,35,2.1,0.0,,0.0,0.0
2026-07-18,security,SQL,12,0.7,28.0,,0.0,51.3
2026-07-18,security,Stakeholder Mgmt,110,6.7,0.0,-34.4,18.8,20.4
2026-07-18,security,Swift,16,1.0,0.0,,35.7,38.5
2026-07-18,security,Terraform,68,4.1,0.0,-27.6,8.8,15.7
2026-07-18,security,Zero Trust,44,2.7,0.0,-16.2,9.7,24.8
2026-07-21,ai,A/B Testing,150,4.7,1.0,34.2,2.9,48.8
2026-07-21,ai,Agile / Scrum,187,5.8,0.0,34.1,35.4,55.5
2026-07-21,ai,AI Agents,418,13.1,,31.7,12.2,77.9
2026-07-21,ai,AI Coding Tools,24,0.8,,5.3,16.7,75.0
2026-07-21,ai,Airflow,43,1.3,1.0,5.3,14.3,56.9
2026-07-21,ai,AWS,191,6.0,0.0,-20.0,14.8,34.9
2026-07-21,ai,Azure,182,5.7,0.0,-48.4,17.5,22.7
2026-07-21,ai,BigQuery,20,0.6,4.0,,12.9,78.0
2026-07-21,ai,C#,20,0.6,0.0,-51.8,2.6,5.3
2026-07-21,ai,C++,57,1.8,1.0,,6.5,34.8
2026-07-21,ai,CI/CD,51,1.6,1.0,-40.5,19.9,40.1
2026-07-21,ai,Data Modeling,13,0.4,0.0,,34.0,37.9
2026-07-21,ai,Databricks,80,2.5,1.0,46.0,6.2,55.2
2026-07-21,ai,Datadog,24,0.8,81.0,,0.0,61.5
2026-07-21,ai,Deep Learning,174,5.4,2.0,37.3,7.8,72.1
2026-07-21,ai,Docker,70,2.2,1.0,-23.9,20.6,50.0
2026-07-21,ai,ETL,23,0.7,0.0,-58.7,0.0,0.0
2026-07-21,ai,Excel,64,2.0,1.0,16.4,1.6,42.3
2026-07-21,ai,FastAPI,24,0.8,1.0,-17.5,14.0,49.4
2026-07-21,ai,Figma,18,0.6,,89.3,0.0,58.3
2026-07-21,ai,Fine-tuning,152,4.8,7.0,5.2,2.3,62.9
2026-07-21,ai,GCP,112,3.5,0.0,-33.5,22.7,30.6
2026-07-21,ai,Git,42,1.3,1.0,-25.7,13.8,42.1
2026-07-21,ai,Go,13,0.4,1.0,,6.9,35.4
2026-07-21,ai,Grafana,21,0.7,0.0,21.4,6.0,36.3
2026-07-21,ai,Hugging Face,88,2.8,2.0,-32.7,8.6,49.5
2026-07-21,ai,Incident Response,16,0.5,,-33.1,5.6,25.8
2026-07-21,ai,Java,82,2.6,1.0,-46.3,5.4,24.5
2026-07-21,ai,JavaScript,17,0.5,1.0,-24.8,4.1,30.1
2026-07-21,ai,Kafka,29,0.9,0.0,,2.4,6.5
2026-07-21,ai,Kubernetes,98,3.1,1.0,-29.5,19.1,43.9
2026-07-21,ai,LangChain,60,1.9,6.0,-17.7,6.3,60.5
2026-07-21,ai,Linux,20,0.6,1.0,73.3,3.1,52.3
2026-07-21,ai,LLMs / GenAI,932,29.2,0.0,-4.5,9.5,35.6
2026-07-21,ai,Machine Learning,2084,65.2,0.0,13.9,12.9,43.6
2026-07-21,ai,MLflow,79,2.5,7.0,-9.3,9.4,68.0
2026-07-21,ai,NLP,140,4.4,5.0,-31.0,9.4,56.2
2026-07-21,ai,Node.js,27,0.8,0.0,-10.7,8.8,31.5
2026-07-21,ai,NumPy,10,0.3,2.0,-20.0,5.9,51.7
2026-07-21,ai,Pandas,43,1.3,1.0,-20.0,19.2,49.5
2026-07-21,ai,PostgreSQL,18,0.6,0.0,,10.0,22.5
2026-07-21,ai,Prompt Engineering,41,1.3,,-0.4,4.9,49.2
2026-07-21,ai,Prototyping,46,1.4,7.0,-15.1,1.9,56.7
2026-07-21,ai,Python,528,16.5,1.0,-24.8,11.9,40.4
2026-07-21,ai,PyTorch,258,8.1,0.0,-47.4,13.8,22.3
2026-07-21,ai,RAG,193,6.0,0.0,-7.3,12.2,37.0
2026-07-21,ai,React,26,0.8,0.0,-48.4,7.7,13.1
2026-07-21,ai,Redis,10,0.3,1.0,,5.0,29.5
2026-07-21,ai,REST API,11,0.3,2.0,-4.4,11.5,66.6
2026-07-21,ai,Rust,27,0.8,1.0,,0.0,19.4
2026-07-21,ai,SageMaker,24,0.8,1.0,-4.6,10.0,48.0
2026-07-21,ai,Salesforce,20,0.6,,-26.4,5.0,28.2
2026-07-21,ai,Scala,26,0.8,54.0,,0.0,60.4
2026-07-21,ai,scikit-learn,79,2.5,0.0,-36.8,33.1,30.7
2026-07-21,ai,Snowflake,27,0.8,1.0,-24.8,0.0,24.3
2026-07-21,ai,Spark,102,3.2,9.0,25.1,8.1,79.0
2026-07-21,ai,SQL,111,3.5,1.0,-24.0,8.9,39.3
2026-07-21,ai,Stakeholder Mgmt,219,6.9,3.0,-1.8,6.4,64.6
2026-07-21,ai,Statistical Analysis,115,3.6,7.0,18.3,11.9,78.5
2026-07-21,ai,System Design,45,1.4,2.0,43.5,30.4,85.7
2026-07-21,ai,TensorFlow,162,5.1,0.0,-51.8,17.8,21.8
2026-07-21,ai,Terraform,23,0.7,1.0,-48.4,20.0,37.3
2026-07-21,ai,TypeScript,19,0.6,1.0,40.9,10.2,60.4
2026-07-21,ai,Vector Databases,13,0.4,,-38.1,0.0,9.7
2026-07-21,ai,Workday,10,0.3,,,0.0,0.0
2026-07-21,ai,XGBoost,47,1.5,9.0,24.3,6.9,76.8
2026-07-21,data,A/B Testing,302,3.9,16.0,39.2,8.4,76.9
2026-07-21,data,Agile / Scrum,253,3.3,0.0,-13.8,22.9,36.8
2026-07-21,data,AI Agents,169,2.2,,56.3,11.2,73.0
2026-07-21,data,AI Coding Tools,26,0.3,,,15.4,52.1
2026-07-21,data,Airbyte,11,0.1,0.0,,34.3,37.2
2026-07-21,data,Airflow,163,2.1,0.0,-14.5,21.0,34.7
2026-07-21,data,Amplitude,12,0.2,0.0,-32.4,5.6,13.2
2026-07-21,data,Apache Iceberg,39,0.5,,36.3,2.6,60.8
2026-07-21,data,AWS,517,6.7,0.0,16.8,19.1,43.4
2026-07-21,data,AWS Security,33,0.4,7.0,-43.2,38.3,62.2
2026-07-21,data,Azure,434,5.7,0.0,-30.4,26.1,30.8
2026-07-21,data,BigQuery,130,1.7,0.0,-20.9,19.8,28.2
2026-07-21,data,C#,15,0.2,0.0,-22.0,28.1,33.4
2026-07-21,data,C++,13,0.2,2.0,5.8,0.0,57.1
2026-07-21,data,CI/CD,105,1.4,0.0,-30.4,24.2,29.5
2026-07-21,data,ClickHouse,13,0.2,,,0.0,0.0
2026-07-21,data,Dagster,30,0.4,1.0,-16.5,25.0,65.5
2026-07-21,data,Data Modeling,416,5.4,0.0,-10.5,28.4,42.0
2026-07-21,data,Data Observability,28,0.4,,15.3,17.9,68.6
2026-07-21,data,Data Pipeline,137,1.8,0.0,-12.5,17.4,31.1
2026-07-21,data,Data Visualization,111,1.4,0.0,-11.2,8.4,26.7
2026-07-21,data,Databricks,423,5.5,0.0,2.1,23.0,41.8
2026-07-21,data,Datadog,16,0.2,,,0.0,0.0
2026-07-21,data,dbt,239,3.1,0.0,-7.6,19.6,37.1
2026-07-21,data,Deep Learning,32,0.4,0.0,-18.5,10.3,22.2
2026-07-21,data,Docker,94,1.2,0.0,-32.9,17.5,19.1
2026-07-21,data,Dynamics 365,26,0.3,,-55.3,0.0,0.0
2026-07-21,data,DynamoDB,30,0.4,0.0,-20.4,33.9,35.3
2026-07-21,data,Elasticsearch,30,0.4,52.0,114.8,0.0,72.9
2026-07-21,data,ETL,497,6.5,0.0,15.8,22.6,45.8
2026-07-21,data,Excel,304,4.0,0.0,-47.6,22.7,20.3
2026-07-21,data,Figma,17,0.2,1.0,,13.3,63.1
2026-07-21,data,Fivetran,41,0.5,0.0,35.2,17.8,44.8
2026-07-21,data,Flink,21,0.3,54.0,-37.5,1.8,48.2
2026-07-21,data,GCP,181,2.4,0.0,15.0,26.6,48.2
2026-07-21,data,Git,137,1.8,0.0,-30.6,15.1,21.1
2026-07-21,data,Google Analytics,14,0.2,0.0,-32.4,17.1,19.9
2026-07-21,data,Grafana,16,0.2,,81.4,0.0,56.9
2026-07-21,data,Hugging Face,16,0.2,,,0.0,0.0
2026-07-21,data,Informatica,17,0.2,,-45.6,5.9,14.9
2026-07-21,data,Java,128,1.7,0.0,37.3,26.6,53.4
2026-07-21,data,JavaScript,23,0.3,0.0,9.7,41.9,49.2
2026-07-21,data,Jira,21,0.3,0.0,-52.8,24.0,20.9
2026-07-21,data,Jupyter,17,0.2,0.0,-47.3,20.0,18.9
2026-07-21,data,Kafka,77,1.0,1.0,-11.1,13.8,60.0
2026-07-21,data,Kotlin,13,0.2,0.0,114.8,0.0,34.6
2026-07-21,data,Kubernetes,99,1.3,1.0,-32.9,5.7,41.8
2026-07-21,data,Linear,14,0.2,,7.1,0.0,40.1
2026-07-21,data,Linux,22,0.3,0.0,-32.9,25.5,26.8
2026-07-21,data,LLMs / GenAI,343,4.5,0.0,34.1,9.1,38.6
2026-07-21,data,Looker,131,1.7,2.0,4.7,13.7,68.3
2026-07-21,data,Machine Learning,977,12.7,0.0,25.5,12.5,39.3
2026-07-21,data,Microsoft Fabric,50,0.7,,19.9,8.0,59.7
2026-07-21,data,Mixpanel,22,0.3,37.0,-20.4,0.0,49.2
2026-07-21,data,MLflow,25,0.3,66.0,,0.0,61.5
2026-07-21,data,MongoDB,22,0.3,0.0,-18.1,19.2,29.9
2026-07-21,data,MySQL,27,0.4,1.0,21.3,18.7,73.0
2026-07-21,data,NetSuite,10,0.1,,,0.0,0.0
2026-07-21,data,NLP,108,1.4,0.0,-5.5,22.1,39.2
2026-07-21,data,Node.js,20,0.3,18.0,-10.5,0.0,55.5
2026-07-21,data,NumPy,31,0.4,0.0,-17.5,19.1,29.8
2026-07-21,data,Pandas,68,0.9,0.0,-17.5,11.7,24.2
2026-07-21,data,Polars,11,0.1,0.0,,21.1,28.2
2026-07-21,data,PostgreSQL,71,0.9,0.0,39.2,17.6,46.0
2026-07-21,data,Power BI,460,6.0,0.0,-39.0,30.3,26.8
2026-07-21,data,Prefect,20,0.3,54.0,-30.4,4.0,53.8
2026-07-21,data,Prompt Engineering,11,0.1,,46.6,0.0,55.4
2026-07-21,data,Prototyping,37,0.5,2.0,-4.0,0.0,54.9
2026-07-21,data,Python,1310,17.1,0.0,-10.5,22.3,37.7
2026-07-21,data,PyTorch,44,0.6,0.0,-31.9,6.2,14.9
2026-07-21,data,RAG,56,0.7,0.0,42.7,2.2,38.4
2026-07-21,data,React,13,0.2,33.0,,0.0,57.4
2026-07-21,data,Redshift,84,1.1,0.0,34.2,18.8,45.4
2026-07-21,data,SageMaker,19,0.2,1.0,-30.9,6.9,45.2
2026-07-21,data,Salesforce,100,1.3,,9.9,18.0,66.8
2026-07-21,data,SAP,37,0.5,,-4.2,10.8,51.4
2026-07-21,data,SAS,13,0.2,0.0,-15.8,18.9,31.7
2026-07-21,data,Scala,107,1.4,0.0,-30.4,25.6,30.6
2026-07-21,data,scikit-learn,36,0.5,0.0,-17.5,11.4,24.0
2026-07-21,data,Segment,33,0.4,1.0,30.6,8.3,67.0
2026-07-21,data,ServiceNow,21,0.3,,-42.3,42.9,46.0
2026-07-21,data,SIEM,17,0.2,0.0,,0.0,0.0
2026-07-21,data,Snowflake,450,5.9,0.0,4.3,20.8,40.6
2026-07-21,data,Spark,385,5.0,0.0,-16.5,13.1,26.0
2026-07-21,data,SQL,1598,20.8,0.0,-15.5,25.0,37.2
2026-07-21,data,Stakeholder Mgmt,870,11.3,0.0,3.1,14.6,34.8
2026-07-21,data,Statistical Analysis,448,5.8,0.0,14.2,14.4,37.6
2026-07-21,data,Superset,15,0.2,,,0.0,0.0
2026-07-21,data,Tableau,244,3.2,0.0,-20.4,23.5,31.6
2026-07-21,data,TensorFlow,28,0.4,0.0,-35.4,7.8,12.8
2026-07-21,data,Terraform,55,0.7,0.0,-37.5,17.6,18.0
2026-07-21,data,Trino,21,0.3,,,4.8,25.5
2026-07-21,data,TypeScript,18,0.2,5.0,39.0,0.0,66.6
2026-07-21,data,Vector Databases,12,0.2,,,0.0,0.0
2026-07-21,data,Workday,30,0.4,,-38.1,30.0,44.8
2026-07-21,devops,A/B Testing,38,0.8,2.0,53.6,16.9,82.1
2026-07-21,devops,Agile / Scrum,296,6.5,0.0,-14.4,12.1,27.8
2026-07-21,devops,AI Agents,51,1.1,,156.4,9.8,74.3
2026-07-21,devops,AI Coding Tools,15,0.3,,-19.0,26.7,56.7
2026-07-21,devops,Ansible,193,4.2,0.0,-31.6,16.4,18.2
2026-07-21,devops,ArgoCD,68,1.5,1.0,-0.7,10.2,59.3
2026-07-21,devops,AWS,1271,27.9,0.0,-16.5,15.4,26.8
2026-07-21,devops,AWS Security,121,2.7,0.0,-30.5,14.2,17.1
2026-07-21,devops,Azure,1068,23.5,0.0,-15.4,18.4,33.6
2026-07-21,devops,Bash,125,2.7,0.0,-35.9,22.9,24.5
2026-07-21,devops,BigQuery,13,0.3,,,28.6,94.5
2026-07-21,devops,C#,106,2.3,0.0,-19.0,19.4,31.3
2026-07-21,devops,C++,38,0.8,0.0,135.3,1.4,38.5
2026-07-21,devops,CI/CD,1164,25.6,0.0,-9.6,17.9,36.8
2026-07-21,devops,ClickHouse,14,0.3,,,0.0,0.0
2026-07-21,devops,Data Pipeline,17,0.4,1.0,10.6,0.0,54.9
2026-07-21,devops,Databricks,17,0.4,0.0,14.5,16.4,43.8
2026-07-21,devops,Datadog,62,1.4,0.0,5.9,4.0,28.5
2026-07-21,devops,dbt,158,3.5,,-31.6,5.0,14.3
2026-07-21,devops,Django,10,0.2,0.0,88.9,5.3,40.1
2026-07-21,devops,Docker,465,10.2,0.0,-20.3,16.9,26.5
2026-07-21,devops,Elasticsearch,48,1.1,0.0,8.6,6.8,31.8
2026-07-21,devops,ETL,31,0.7,0.0,10.5,17.4,43.0
2026-07-21,devops,Excel,35,0.8,0.0,17.1,5.5,36.3
2026-07-21,devops,Fine-tuning,13,0.3,0.0,,0.0,0.0
2026-07-21,devops,Fivetran,45,1.0,25.0,,0.0,61.5
2026-07-21,devops,Flask,12,0.3,,12.0,0.0,45.4
2026-07-21,devops,GCP,407,8.9,0.0,-14.5,18.7,34.5
2026-07-21,devops,Git,309,6.8,0.0,-16.4,21.4,34.9
2026-07-21,devops,Go,29,0.6,1.0,24.9,6.7,67.5
2026-07-21,devops,Grafana,82,1.8,0.0,-23.1,14.9,21.5
2026-07-21,devops,GraphQL,10,0.2,,10.9,0.0,44.4
2026-07-21,devops,Helm,56,1.2,0.0,-0.7,17.6,38.3
2026-07-21,devops,Incident Response,130,2.9,2.0,-41.2,0.5,38.3
2026-07-21,devops,Java,172,3.8,0.0,5.8,12.7,33.7
2026-07-21,devops,JavaScript,66,1.5,0.0,-38.5,21.7,23.6
2026-07-21,devops,Jira,47,1.0,1.0,-24.6,16.3,51.1
2026-07-21,devops,Kafka,43,0.9,0.0,8.7,11.4,34.7
2026-07-21,devops,Kubernetes,763,16.8,0.0,-23.1,16.4,23.2
2026-07-21,devops,LangChain,10,0.2,,-21.1,0.0,15.8
2026-07-21,devops,Linux,411,9.0,0.0,-14.5,20.7,36.2
2026-07-21,devops,LLMs / GenAI,98,2.2,1.0,-11.7,13.5,58.6
2026-07-21,devops,Machine Learning,148,3.3,0.0,22.0,13.8,42.3
2026-07-21,devops,Microservices,23,0.5,0.0,8.7,18.8,44.3
2026-07-21,devops,MongoDB,36,0.8,0.0,-50.2,7.0,9.1
2026-07-21,devops,MySQL,16,0.4,13.0,-17.2,0.0,49.6
2026-07-21,devops,NetSuite,15,0.3,,,26.7,91.8
2026-07-21,devops,Node.js,14,0.3,9.0,3.4,6.8,66.3
2026-07-21,devops,Oracle,14,0.3,,-7.4,0.0,31.5
2026-07-21,devops,PostgreSQL,67,1.5,0.0,-29.5,13.2,17.2
2026-07-21,devops,Power BI,13,0.3,1.0,,5.3,53.9
2026-07-21,devops,Prometheus,79,1.7,0.0,-30.6,14.4,16.9
2026-07-21,devops,Prototyping,15,0.3,2.0,54.9,34.5,90.9
2026-07-21,devops,Pulumi,37,0.8,1.0,-19.5,7.4,48.7
2026-07-21,devops,Python,519,11.4,0.0,-30.5,20.4,25.3
2026-07-21,devops,React,46,1.0,0.0,-15.7,15.4,27.9
2026-07-21,devops,Redis,14,0.3,13.0,-3.6,0.0,57.3
2026-07-21,devops,REST API,23,0.5,0.0,,17.0,26.3
2026-07-21,devops,Ruby,18,0.4,2.0,,4.2,59.9
2026-07-21,devops,Rust,31,0.7,15.0,,2.4,66.9
2026-07-21,devops,Salesforce,24,0.5,,-26.7,33.3,50.8
2026-07-21,devops,Scala,11,0.2,0.0,22.2,5.6,37.8
2026-07-21,devops,SIEM,42,0.9,0.0,-24.7,18.1,25.5
2026-07-21,devops,Snowflake,14,0.3,0.0,16.8,15.4,42.9
2026-07-21,devops,SOC 2,12,0.3,16.0,79.5,0.0,72.7
2026-07-21,devops,Spark,18,0.4,2.0,,17.8,79.4
2026-07-21,devops,Spring,35,0.8,0.0,34.5,2.2,36.1
2026-07-21,devops,SQL,165,3.6,0.0,-6.3,14.8,32.8
2026-07-21,devops,Stakeholder Mgmt,227,5.0,0.0,-14.5,23.1,37.6
2026-07-21,devops,System Design,43,0.9,0.0,5.3,7.1,31.1
2026-07-21,devops,Terraform,975,21.4,0.0,-23.1,19.8,28.3
2026-07-21,devops,TypeScript,57,1.3,0.0,12.8,12.7,38.7
2026-07-21,devops,Workday,14,0.3,,-60.2,28.6,39.4
2026-07-21,devops,Zero Trust,14,0.3,0.0,-14.5,35.8,40.0
2026-07-21,engineering,A/B Testing,244,2.1,23.0,49.4,4.6,75.3
2026-07-21,engineering,Agile / Scrum,936,8.1,0.0,-5.8,13.1,37.1
2026-07-21,engineering,AI Agents,790,6.8,,51.6,1.4,63.4
2026-07-21,engineering,AI Coding Tools,154,1.3,,-35.0,3.2,22.3
2026-07-21,engineering,Airflow,108,0.9,15.0,-35.0,5.1,44.9
2026-07-21,engineering,Alteryx,10,0.1,,-49.5,0.0,1.2
2026-07-21,engineering,Amplitude,42,0.4,16.0,48.7,1.3,69.9
2026-07-21,engineering,Angular,429,3.7,0.0,-24.8,14.8,33.8
2026-07-21,engineering,Ansible,31,0.3,0.0,-43.6,21.8,27.2
2026-07-21,engineering,Apache Iceberg,39,0.3,,,0.0,0.0
2026-07-21,engineering,ArgoCD,19,0.2,25.0,-43.6,13.3,56.6
2026-07-21,engineering,AWS,1660,14.3,1.0,-7.0,13.1,44.0
2026-07-21,engineering,AWS Security,56,0.5,0.0,12.6,16.7,47.2
2026-07-21,engineering,Azure,658,5.7,0.0,-28.0,19.8,34.8
2026-07-21,engineering,Bash,21,0.2,2.0,-47.7,25.7,47.9
2026-07-21,engineering,BigQuery,60,0.5,44.0,26.4,0.0,64.6
2026-07-21,engineering,C#,643,5.6,0.0,-35.0,11.0,22.9
2026-07-21,engineering,C++,464,4.0,1.0,1.5,11.9,45.4
2026-07-21,engineering,Cassandra,40,0.3,36.0,59.2,7.4,82.9
2026-07-21,engineering,CI/CD,899,7.8,1.0,-35.0,17.4,36.5
2026-07-21,engineering,ClickHouse,30,0.3,,-32.9,0.0,16.7
2026-07-21,engineering,Dagster,16,0.1,31.0,,16.7,88.9
2026-07-21,engineering,Data Modeling,165,1.4,1.0,-44.7,0.8,12.9
2026-07-21,engineering,Data Pipeline,56,0.5,5.0,3.8,5.2,56.3
2026-07-21,engineering,Data Visualization,25,0.2,2.0,42.1,15.4,74.1
2026-07-21,engineering,Databricks,265,2.3,61.0,21.6,0.5,70.0
2026-07-21,engineering,Datadog,168,1.5,43.0,46.8,2.9,75.7
2026-07-21,engineering,dbt,111,1.0,0.0,-35.0,2.8,12.5
2026-07-21,engineering,Deep Learning,11,0.1,8.0,94.4,3.1,70.6
2026-07-21,engineering,Django,75,0.6,0.0,-41.4,14.1,23.3
